size temperature m m^2 m^4 mag_sus
16 2.413 0.496955 0.30432 0.142771 6.08495 
16 2.413 0.495834 0.303689 0.143239 6.13605 
16 2.413 0.499521 0.305716 0.142742 5.96177 
16 2.413 0.499876 0.307615 0.145601 6.12562 
16 2.413 0.50011 0.30613 0.143163 5.94324 
16 2.414 0.498998 0.307025 0.145581 6.15361 
16 2.414 0.491266 0.298178 0.13785 6.02732 
16 2.414 0.494006 0.30091 0.140173 6.03072 
16 2.414 0.498633 0.304892 0.1425 5.96598 
16 2.414 0.497968 0.305069 0.14346 6.05496 
16 2.415 0.497898 0.304899 0.14374 6.04189 
16 2.415 0.498937 0.305833 0.143733 6.03099 
16 2.415 0.49246 0.300256 0.140465 6.12056 
16 2.415 0.493837 0.300845 0.140028 6.03908 
16 2.415 0.495802 0.303053 0.141267 6.06699 
16 2.416 0.492911 0.300378 0.140374 6.08394 
16 2.416 0.493057 0.300803 0.140824 6.11368 
16 2.416 0.492923 0.300042 0.14008 6.04706 
16 2.416 0.493295 0.299602 0.138843 5.9615 
16 2.416 0.496279 0.303475 0.142312 6.059 
16 2.417 0.494355 0.301818 0.141061 6.08288 
16 2.417 0.493115 0.300431 0.140336 6.06567 
16 2.417 0.497124 0.303108 0.141547 5.92876 
16 2.417 0.487871 0.295662 0.137521 6.10544 
16 2.417 0.486729 0.294514 0.136266 6.10173 
16 2.418 0.491323 0.298179 0.138059 6.01148 
16 2.418 0.491322 0.297989 0.138039 5.99153 
16 2.418 0.490126 0.296408 0.136522 5.94839 
16 2.418 0.490726 0.298111 0.138693 6.06646 
16 2.418 0.490736 0.297496 0.137371 6.00021 
16 2.419 0.489808 0.297368 0.138008 6.08049 
16 2.419 0.492527 0.30015 0.140289 6.09223 
16 2.419 0.489044 0.295302 0.135703 5.94101 
16 2.419 0.488599 0.296063 0.136912 6.06761 
16 2.419 0.485852 0.293421 0.135821 6.07129 
16 2.42 0.489498 0.296925 0.137611 6.06331 
16 2.42 0.488153 0.296271 0.13763 6.13319 
16 2.42 0.485867 0.293001 0.134667 6.02279 
16 2.42 0.489219 0.295984 0.136442 5.99261 
16 2.42 0.489935 0.298004 0.13889 6.13213 
16 2.421 0.484286 0.291644 0.133674 6.03906 
16 2.421 0.486159 0.293751 0.135612 6.06968 
16 2.421 0.482855 0.291854 0.135469 6.2076 
16 2.421 0.486248 0.294353 0.136394 6.12406 
16 2.421 0.485586 0.292694 0.134378 6.01672 
16 2.422 0.486779 0.292795 0.133644 5.90227 
16 2.422 0.488866 0.296132 0.136723 6.03972 
16 2.422 0.482823 0.29085 0.133758 6.10215 
16 2.422 0.486757 0.294952 0.136688 6.13256 
16 2.422 0.486197 0.29296 0.134698 5.97958 
16 2.423 0.483666 0.290365 0.13264 5.96221 
16 2.423 0.483653 0.291465 0.134253 6.07988 
16 2.423 0.48235 0.289088 0.132079 5.96167 
16 2.423 0.477967 0.286504 0.131087 6.13337 
16 2.423 0.487117 0.29426 0.135982 6.01987 
16 2.424 0.481343 0.289609 0.132936 6.11677 
16 2.424 0.482963 0.29053 0.133837 6.04904 
16 2.424 0.482577 0.290713 0.133807 6.10779 
16 2.424 0.482527 0.28881 0.131476 5.91187 
16 2.424 0.487682 0.294944 0.136248 6.03141 
16 2.425 0.481848 0.288631 0.131681 5.95958 
16 2.425 0.479069 0.286448 0.130057 6.01112 
16 2.425 0.485691 0.292062 0.133621 5.92939 
16 2.425 0.480038 0.286913 0.130084 5.96201 
16 2.425 0.483455 0.290545 0.132972 5.99792 
16 2.426 0.478193 0.285954 0.130153 6.04493 
16 2.426 0.482519 0.28919 0.131716 5.94793 
16 2.426 0.480317 0.288118 0.132049 6.0585 
16 2.426 0.481239 0.288199 0.131044 5.97349 
16 2.426 0.48117 0.28812 0.131325 5.97212 
16 2.427 0.47735 0.285085 0.129223 6.03577 
16 2.427 0.480543 0.287798 0.130984 5.99936 
16 2.427 0.473746 0.281904 0.127592 6.06182 
16 2.427 0.478397 0.28504 0.128525 5.92545 
16 2.427 0.481641 0.288523 0.131252 5.96438 
16 2.428 0.476857 0.283932 0.128426 5.96133 
16 2.428 0.476525 0.283897 0.128294 5.99105 
16 2.428 0.473515 0.281543 0.127416 6.04431 
16 2.428 0.473212 0.279967 0.125418 5.90834 
16 2.428 0.474816 0.28246 0.127788 6.01096 
16 2.429 0.480965 0.289212 0.13259 6.10067 
16 2.429 0.473894 0.281065 0.126001 5.95365 
16 2.429 0.472735 0.281083 0.12725 6.07112 
16 2.429 0.473808 0.280779 0.125859 5.93204 
16 2.429 0.473526 0.281039 0.126818 5.98765 
16 2.43 0.475538 0.282237 0.126356 5.91012 
16 2.43 0.476877 0.283962 0.128518 5.95765 
16 2.43 0.47738 0.284582 0.128525 5.97234 
16 2.43 0.471091 0.278574 0.125003 5.96769 
16 2.43 0.474905 0.28156 0.126357 5.90229 
16 2.431 0.475384 0.28218 0.126761 5.91714 
16 2.431 0.471879 0.279657 0.125884 6.00117 
16 2.431 0.475348 0.282232 0.127079 5.92627 
16 2.431 0.473916 0.28116 0.12672 5.95643 
16 2.431 0.47407 0.282166 0.127408 6.0471 
16 2.432 0.468637 0.276469 0.123844 5.98399 
16 2.432 0.467463 0.275267 0.122718 5.97325 
16 2.432 0.474559 0.28158 0.126735 5.93413 
16 2.432 0.473273 0.280439 0.125817 5.94221 
16 2.432 0.475227 0.283152 0.128478 6.03269 
16 2.433 0.471103 0.278433 0.124554 5.94434 
16 2.433 0.473699 0.280272 0.125899 5.87982 
16 2.433 0.473999 0.281017 0.125739 5.92829 
16 2.433 0.473323 0.279803 0.124944 5.86801 
16 2.433 0.468909 0.275992 0.122895 5.90448 
16 2.434 0.469105 0.275734 0.122328 5.85558 
16 2.434 0.469615 0.276549 0.122894 5.89106 
16 2.434 0.469127 0.275565 0.12206 5.83568 
16 2.434 0.464513 0.27354 0.122176 6.07583 
16 2.434 0.4722 0.278526 0.123953 5.84291 
16 2.435 0.463479 0.271239 0.120332 5.93232 
16 2.435 0.470406 0.277777 0.124523 5.93954 
16 2.435 0.461283 0.268983 0.118491 5.9086 
16 2.435 0.462907 0.270595 0.119785 5.92024 
16 2.435 0.470587 0.278814 0.125446 6.03064 
16 2.436 0.463839 0.271534 0.11966 5.92574 
16 2.436 0.461798 0.269227 0.118205 5.88187 
16 2.436 0.46385 0.271716 0.120378 5.94382 
16 2.436 0.460612 0.268233 0.117482 5.89229 
16 2.436 0.468599 0.27434 0.120781 5.75415 
16 2.437 0.464741 0.272287 0.120097 5.91444 
16 2.437 0.466497 0.273637 0.120697 5.8845 
16 2.437 0.46308 0.270506 0.118649 5.88929 
16 2.437 0.461069 0.2692 0.118763 5.9473 
16 2.437 0.466917 0.274781 0.12234 5.96346 
16 2.438 0.465252 0.272862 0.120598 5.92258 
16 2.438 0.463977 0.272011 0.120358 5.95756 
16 2.438 0.468001 0.274902 0.121624 5.86735 
16 2.438 0.459653 0.267926 0.118259 5.94801 
16 2.438 0.465105 0.27319 0.121407 5.97133 
16 2.439 0.461086 0.26886 0.118106 5.90505 
16 2.439 0.463881 0.270867 0.119217 5.84439 
16 2.439 0.459598 0.268068 0.117822 5.96565 
16 2.439 0.460721 0.268439 0.118038 5.89622 
16 2.439 0.469112 0.276708 0.123457 5.94519 
16 2.44 0.465363 0.272368 0.119922 5.85493 
16 2.44 0.46092 0.269266 0.118973 5.96131 
16 2.44 0.458465 0.267256 0.117493 5.98729 
16 2.44 0.463396 0.2718 0.120351 5.98702 
16 2.44 0.4609 0.268119 0.116862 5.84291 
16 2.441 0.459225 0.267233 0.11701 5.9092 
16 2.441 0.455289 0.263816 0.114977 5.92834 
16 2.441 0.456882 0.26468 0.115211 5.8666 
16 2.441 0.460437 0.268301 0.117591 5.90427 
16 2.441 0.45518 0.2636 0.114791 5.91607 
16 2.442 0.456155 0.263585 0.114428 5.81905 
16 2.442 0.453973 0.263176 0.114827 5.98428 
16 2.442 0.455616 0.264128 0.115532 5.92738 
16 2.442 0.460763 0.268421 0.11809 5.88301 
16 2.442 0.45613 0.263315 0.113741 5.79314 
16 2.443 0.458677 0.265831 0.115629 5.81018 
16 2.443 0.458591 0.266391 0.116457 5.87719 
16 2.443 0.456512 0.264069 0.114556 5.83313 
16 2.443 0.459623 0.266436 0.115959 5.78257 
16 2.443 0.460414 0.267543 0.116525 5.82233 
16 2.444 0.453377 0.261592 0.113287 5.87009 
16 2.444 0.452577 0.261291 0.113119 5.91449 
16 2.444 0.454221 0.262389 0.113586 5.87338 
16 2.444 0.459494 0.267014 0.116412 5.85312 
16 2.444 0.453316 0.26172 0.113208 5.88923 
16 2.445 0.456626 0.263569 0.113748 5.76518 
16 2.445 0.452596 0.260605 0.112786 5.83844 
16 2.445 0.451726 0.259677 0.11186 5.82374 
16 2.445 0.45174 0.259959 0.112283 5.85187 
16 2.445 0.453001 0.260725 0.112604 5.81259 
16 2.446 0.451087 0.259008 0.111565 5.81157 
16 2.446 0.453784 0.262143 0.113866 5.88433 
16 2.446 0.448428 0.257309 0.110784 5.88419 
16 2.446 0.449153 0.258216 0.1116 5.91101 
16 2.446 0.45337 0.261161 0.112749 5.82084 
16 2.447 0.450813 0.258327 0.1107 5.76393 
16 2.447 0.451298 0.260258 0.112599 5.92015 
16 2.447 0.45129 0.259101 0.111396 5.79985 
16 2.447 0.455219 0.262185 0.112676 5.74988 
16 2.447 0.455036 0.262926 0.113828 5.84484 
16 2.448 0.45112 0.258667 0.110875 5.76817 
16 2.448 0.445444 0.253884 0.108213 5.8001 
16 2.448 0.45177 0.25957 0.111139 5.80119 
16 2.448 0.44806 0.256392 0.109759 5.81799 
16 2.448 0.447107 0.256098 0.110009 5.87638 
16 2.449 0.44935 0.257634 0.111047 5.82442 
16 2.449 0.445449 0.254301 0.10853 5.84086 
16 2.449 0.450802 0.258741 0.110822 5.80349 
16 2.449 0.45057 0.258715 0.11151 5.82267 
16 2.449 0.446462 0.255311 0.109185 5.85196 
16 2.45 0.445362 0.254295 0.108991 5.84589 
16 2.45 0.45141 0.259321 0.111447 5.80437 
16 2.45 0.448106 0.257921 0.111423 5.96865 
16 2.45 0.44603 0.255502 0.10939 5.90986 
16 2.45 0.449297 0.257436 0.110341 5.80637 
16 2.451 0.448606 0.255794 0.108342 5.69724 
16 2.451 0.443355 0.252757 0.107887 5.86914 
16 2.451 0.444957 0.253869 0.108095 5.83678 
16 2.451 0.444602 0.253399 0.107933 5.82064 
16 2.451 0.451139 0.259078 0.111543 5.80224 
16 2.452 0.445582 0.254117 0.108354 5.80219 
16 2.452 0.450195 0.258348 0.110816 5.81241 
16 2.452 0.446055 0.254918 0.10893 5.84167 
16 2.452 0.446132 0.254548 0.108709 5.79589 
16 2.452 0.443054 0.252507 0.107753 5.86865 
16 2.453 0.440099 0.250267 0.106759 5.90472 
16 2.453 0.444738 0.253974 0.108668 5.86334 
16 2.453 0.443438 0.251919 0.106628 5.76933 
16 2.453 0.445239 0.254126 0.10881 5.83263 
16 2.453 0.441421 0.250948 0.106799 5.85423 
16 2.454 0.442423 0.249853 0.104486 5.64528 
16 2.454 0.438014 0.247002 0.103683 5.75277 
16 2.454 0.443883 0.252071 0.106794 5.74165 
16 2.454 0.441161 0.25074 0.106549 5.8541 
16 2.454 0.444141 0.252361 0.106606 5.74806 
16 2.455 0.440486 0.248521 0.104195 5.68242 
16 2.455 0.440493 0.248814 0.104363 5.71225 
16 2.455 0.444694 0.25301 0.107439 5.76209 
16 2.455 0.442284 0.251146 0.106785 5.79058 
16 2.455 0.44672 0.254808 0.108747 5.76119 
16 2.456 0.440808 0.249678 0.105564 5.77108 
16 2.456 0.441798 0.249825 0.105148 5.69526 
16 2.456 0.441541 0.249206 0.104425 5.65441 
16 2.456 0.442837 0.250594 0.10573 5.67969 
16 2.456 0.441574 0.251063 0.10691 5.84493 
16 2.457 0.437871 0.246901 0.10365 5.74832 
16 2.457 0.441166 0.249669 0.105025 5.73493 
16 2.457 0.436995 0.24708 0.104259 5.8468 
16 2.457 0.440843 0.24924 0.104862 5.71984 
16 2.457 0.436004 0.245229 0.102579 5.74411 
16 2.458 0.439121 0.2481 0.104561 5.75663 
16 2.458 0.437995 0.246501 0.103009 5.69296 
16 2.458 0.438621 0.24704 0.103556 5.69192 
16 2.458 0.437275 0.246388 0.10307 5.74685 
16 2.458 0.434937 0.244132 0.10174 5.72428 
16 2.459 0.438287 0.246439 0.1027 5.6575 
16 2.459 0.440235 0.248516 0.104587 5.69558 
16 2.459 0.43583 0.245468 0.103137 5.78004 
16 2.459 0.438826 0.247527 0.103525 5.72167 
16 2.459 0.440254 0.248417 0.1041 5.68354 
16 2.46 0.435227 0.244986 0.102745 5.78221 
16 2.46 0.435407 0.243724 0.101025 5.6346 
16 2.46 0.431859 0.241292 0.100152 5.70165 
16 2.46 0.433998 0.244069 0.102554 5.79789 
16 2.46 0.435666 0.244516 0.101794 5.69352 
16 2.461 0.431769 0.240023 0.0986043 5.57548 
16 2.461 0.435854 0.244575 0.101689 5.68031 
16 2.461 0.432346 0.241316 0.0996603 5.65804 
16 2.461 0.43261 0.24239 0.10112 5.74601 
16 2.461 0.432566 0.242001 0.10043 5.70956 
16 2.462 0.42944 0.239638 0.0993171 5.74176 
16 2.462 0.432806 0.241737 0.0995394 5.65822 
16 2.462 0.430509 0.240361 0.0995449 5.72127 
16 2.462 0.431813 0.241881 0.100918 5.76245 
16 2.462 0.434429 0.243356 0.10129 5.68019 
16 2.463 0.429163 0.238336 0.0978437 5.62886 
16 2.463 0.433868 0.242052 0.0997764 5.59298 
16 2.463 0.434287 0.242192 0.099633 5.56975 
16 2.463 0.433387 0.242604 0.100568 5.69364 
16 2.463 0.432385 0.24184 0.100426 5.70445 
16 2.464 0.429616 0.238975 0.0983047 5.65242 
16 2.464 0.430967 0.240173 0.0990838 5.65614 
16 2.464 0.429759 0.238583 0.097313 5.599 
16 2.464 0.428444 0.237572 0.0973193 5.61126 
16 2.464 0.428456 0.238417 0.0983868 5.69788 
16 2.465 0.433134 0.2413 0.0992031 5.57647 
16 2.465 0.431788 0.240134 0.0985079 5.57619 
16 2.465 0.430986 0.24006 0.0988729 5.64043 
16 2.465 0.424175 0.233605 0.0949497 5.57492 
16 2.465 0.426678 0.235768 0.0959874 5.57834 
16 2.466 0.425491 0.23533 0.0962066 5.63566 
16 2.466 0.428979 0.237951 0.097412 5.59837 
16 2.466 0.428233 0.237967 0.0976241 5.66644 
16 2.466 0.429241 0.237964 0.0973537 5.5763 
16 2.466 0.4254 0.234705 0.0955868 5.57882 
16 2.467 0.425384 0.23476 0.0952005 5.58374 
16 2.467 0.427713 0.238285 0.0983526 5.74323 
16 2.467 0.425484 0.235263 0.0963263 5.62705 
16 2.467 0.422809 0.231236 0.0927786 5.44466 
16 2.467 0.425491 0.234739 0.0959138 5.57208 
16 2.468 0.424173 0.234711 0.095718 5.68304 
16 2.468 0.429305 0.238429 0.0975802 5.61446 
16 2.468 0.425948 0.234926 0.0950692 5.54884 
16 2.468 0.426434 0.236123 0.0969754 5.63011 
16 2.468 0.422427 0.231671 0.0935587 5.52098 
16 2.469 0.423146 0.23308 0.0948236 5.60184 
16 2.469 0.423806 0.234035 0.0951038 5.64289 
16 2.469 0.423271 0.233164 0.09464 5.59966 
16 2.469 0.42379 0.233436 0.0949106 5.58228 
16 2.469 0.425121 0.235185 0.0963039 5.6464 
16 2.47 0.422002 0.232551 0.094711 5.64492 
16 2.47 0.42499 0.235028 0.0961122 5.63942 
16 2.47 0.420914 0.230821 0.0930665 5.56068 
16 2.47 0.424619 0.233329 0.0941191 5.49602 
16 2.47 0.421783 0.23172 0.0936832 5.57804 
16 2.471 0.420852 0.231071 0.0933497 5.58978 
16 2.471 0.420703 0.230946 0.0933004 5.58981 
16 2.471 0.420845 0.230894 0.093289 5.57209 
16 2.471 0.417592 0.228655 0.0921648 5.62263 
16 2.471 0.419151 0.229253 0.0921517 5.54946 
16 2.472 0.419721 0.231439 0.0944904 5.72408 
16 2.472 0.418916 0.229459 0.092516 5.58896 
16 2.472 0.421687 0.231347 0.0935661 5.54332 
16 2.472 0.41883 0.229402 0.0927135 5.59043 
16 2.472 0.414509 0.226156 0.0913231 5.62725 
16 2.473 0.419352 0.229605 0.0923246 5.56404 
16 2.473 0.422355 0.231781 0.0933207 5.52757 
16 2.473 0.420026 0.229775 0.0922827 5.52303 
16 2.473 0.420666 0.230792 0.093238 5.57259 
16 2.473 0.416509 0.227563 0.0915751 5.59855 
16 2.474 0.418359 0.22912 0.0926004 5.5977 
16 2.474 0.414804 0.225343 0.0897467 5.51328 
16 2.474 0.419825 0.229696 0.0925601 5.53005 
16 2.474 0.420776 0.231318 0.09421 5.61521 
16 2.474 0.420337 0.230073 0.0922933 5.52462 
16 2.475 0.421088 0.231012 0.0931339 5.55412 
16 2.475 0.418788 0.228416 0.0913402 5.48542 
16 2.475 0.42169 0.231231 0.0931234 5.52433 
16 2.475 0.416885 0.226869 0.0907128 5.48982 
16 2.475 0.41849 0.228465 0.0912883 5.51626 
16 2.476 0.410657 0.222297 0.0885255 5.54783 
16 2.476 0.415225 0.22616 0.0904965 5.55717 
16 2.476 0.412547 0.223933 0.0894415 5.55611 
16 2.476 0.41445 0.225031 0.0893991 5.50688 
16 2.476 0.414094 0.225444 0.090135 5.58013 
16 2.477 0.412123 0.222807 0.0883559 5.47368 
16 2.477 0.417612 0.227448 0.0909345 5.48259 
16 2.477 0.41288 0.223308 0.0884039 5.46087 
16 2.477 0.416953 0.227862 0.0922058 5.58225 
16 2.477 0.412691 0.223146 0.0886051 5.46024 
16 2.478 0.41428 0.223673 0.0878991 5.37672 
16 2.478 0.416445 0.226384 0.0902354 5.47095 
16 2.478 0.416488 0.226838 0.0911705 5.51422 
16 2.478 0.415777 0.226262 0.0899401 5.51582 
16 2.478 0.409669 0.221629 0.0877167 5.55812 
16 2.479 0.414806 0.225238 0.0898717 5.49109 
16 2.479 0.412406 0.223446 0.0888949 5.51109 
16 2.479 0.413412 0.223291 0.0884652 5.40938 
16 2.479 0.407547 0.219459 0.0864582 5.51087 
16 2.479 0.411954 0.222495 0.0875546 5.45143 
16 2.48 0.408445 0.219762 0.086304 5.46423 
16 2.48 0.411 0.221891 0.0877455 5.46789 
16 2.48 0.413073 0.223643 0.0884629 5.47237 
16 2.48 0.411659 0.222771 0.0885875 5.5028 
16 2.48 0.411355 0.222512 0.0882185 5.50182 
16 2.481 0.409778 0.220914 0.0873637 5.46836 
16 2.481 0.410848 0.222016 0.087959 5.49151 
16 2.481 0.4089 0.22061 0.0874062 5.51119 
16 2.481 0.403621 0.215336 0.083587 5.40954 
16 2.481 0.410436 0.221442 0.0873661 5.46718 
16 2.482 0.410662 0.221567 0.0875051 5.4586 
16 2.482 0.407249 0.218481 0.0856917 5.42829 
16 2.482 0.412287 0.222906 0.0883474 5.4588 
16 2.482 0.409144 0.219699 0.0860623 5.39443 
16 2.482 0.408984 0.220004 0.0867853 5.43926 
16 2.483 0.406198 0.216104 0.083317 5.2692 
16 2.483 0.409447 0.220248 0.0865952 5.42321 
16 2.483 0.405353 0.217476 0.0852722 5.4814 
16 2.483 0.408931 0.21957 0.0860667 5.3968 
16 2.483 0.410412 0.220894 0.0872712 5.40831 
16 2.484 0.411596 0.222022 0.0874743 5.42202 
16 2.484 0.40678 0.217533 0.0844018 5.36554 
16 2.484 0.407916 0.218831 0.085803 5.40396 
16 2.484 0.403376 0.214559 0.0829197 5.34337 
16 2.484 0.405327 0.217034 0.0848004 5.43573 
16 2.485 0.408788 0.219286 0.0854252 5.37531 
16 2.485 0.409704 0.220466 0.0865057 5.41966 
16 2.485 0.404075 0.215703 0.0841785 5.40084 
16 2.485 0.407556 0.218955 0.085906 5.44479 
16 2.485 0.402741 0.214498 0.0830626 5.38758 
16 2.486 0.406348 0.217227 0.0842764 5.36596 
16 2.486 0.405933 0.217555 0.0850015 5.43444 
16 2.486 0.404618 0.215792 0.0837589 5.3626 
16 2.486 0.403552 0.214364 0.0825191 5.30439 
16 2.486 0.406517 0.217642 0.0849502 5.39448 
16 2.487 0.404245 0.216076 0.0842198 5.42078 
16 2.487 0.403864 0.216199 0.0844808 5.46514 
16 2.487 0.405905 0.217308 0.084625 5.40916 
16 2.487 0.402599 0.214948 0.0841585 5.44131 
16 2.487 0.406407 0.217462 0.0848744 5.383 
16 2.488 0.401964 0.213497 0.0821272 5.34244 
16 2.488 0.40243 0.213817 0.082504 5.3368 
16 2.488 0.403012 0.213557 0.0817082 5.26182 
16 2.488 0.402093 0.213278 0.0818995 5.30923 
16 2.488 0.401336 0.212417 0.0815821 5.28326 
16 2.489 0.399927 0.212215 0.0817631 5.37644 
16 2.489 0.399174 0.210592 0.0802068 5.27139 
16 2.489 0.404646 0.216081 0.0837568 5.38356 
16 2.489 0.401646 0.213741 0.0830307 5.39171 
16 2.489 0.402536 0.214391 0.0829196 5.38495 
16 2.49 0.399857 0.212178 0.0816576 5.37625 
16 2.49 0.399893 0.211086 0.0806098 5.26099 
16 2.49 0.399787 0.2118 0.0816333 5.34315 
16 2.49 0.398974 0.211681 0.0816267 5.39761 
16 2.49 0.404364 0.215033 0.083022 5.29709 
16 2.491 0.395363 0.207755 0.0789721 5.28683 
16 2.491 0.39757 0.209804 0.0801078 5.31756 
16 2.491 0.399332 0.210532 0.0804232 5.24809 
16 2.491 0.399251 0.21178 0.0815757 5.38295 
16 2.491 0.395535 0.208084 0.079581 5.30664 
16 2.492 0.396773 0.208961 0.0797869 5.29378 
16 2.492 0.394927 0.207214 0.0780901 5.26452 
16 2.492 0.398795 0.210664 0.0805806 5.30359 
16 2.492 0.398302 0.210087 0.0801993 5.28466 
16 2.492 0.395045 0.208286 0.0794103 5.36508 
16 2.493 0.396898 0.209492 0.0803158 5.33611 
16 2.493 0.397779 0.210217 0.0801004 5.33862 
16 2.493 0.395339 0.207899 0.0789753 5.29933 
16 2.493 0.398799 0.211121 0.0810334 5.34794 
16 2.493 0.397195 0.209536 0.0802115 5.31636 
16 2.494 0.394927 0.208436 0.0796257 5.38573 
16 2.494 0.397223 0.209552 0.0802676 5.31361 
16 2.494 0.397392 0.210159 0.080722 5.36207 
16 2.494 0.398999 0.211129 0.0810355 5.33025 
16 2.494 0.397975 0.209654 0.0799986 5.26264 
16 2.495 0.394442 0.208219 0.0800603 5.40053 
16 2.495 0.389986 0.203312 0.076647 5.25571 
16 2.495 0.395644 0.208806 0.0802437 5.3634 
16 2.495 0.395559 0.20841 0.0797753 5.32956 
16 2.495 0.395119 0.207395 0.0784827 5.26117 
16 2.496 0.394876 0.207543 0.0792669 5.294 
16 2.496 0.397058 0.209079 0.079796 5.27426 
16 2.496 0.393907 0.206291 0.0777618 5.24394 
16 2.496 0.388491 0.202027 0.0758463 5.24121 
16 2.496 0.394474 0.208118 0.079792 5.38545 
16 2.497 0.39255 0.204415 0.0765941 5.15891 
16 2.497 0.393196 0.205935 0.0778608 5.26272 
16 2.497 0.391381 0.203908 0.0765903 5.20085 
16 2.497 0.393709 0.205827 0.0775866 5.21024 
16 2.497 0.389502 0.202737 0.0762109 5.23123 
16 2.498 0.388833 0.202907 0.0766308 5.29998 
16 2.498 0.389964 0.20285 0.0761076 5.20383 
16 2.498 0.390275 0.20408 0.0773024 5.30504 
16 2.498 0.392948 0.205502 0.0775569 5.23622 
16 2.498 0.392074 0.205457 0.0781514 5.30191 
16 2.499 0.390232 0.204182 0.077349 5.31675 
16 2.499 0.391591 0.204378 0.0768318 5.2281 
16 2.499 0.392622 0.206059 0.0782289 5.31744 
16 2.499 0.387977 0.201797 0.0757607 5.25232 
16 2.499 0.39477 0.206292 0.0775364 5.16802 
