size temperature m m^2 m^4 mag_sus
80 2.203 0.780431 0.611021 0.377488 5.66272 
80 2.203 0.780508 0.611081 0.377497 5.48701 
80 2.203 0.779644 0.609748 0.375985 5.52801 
80 2.204 0.778902 0.608636 0.374666 5.65474 
80 2.204 0.779731 0.609824 0.375969 5.35372 
80 2.204 0.778832 0.608487 0.374401 5.54092 
80 2.204 0.779226 0.609173 0.375395 5.75165 
80 2.204 0.779702 0.609786 0.375882 5.37679 
80 2.205 0.777097 0.605858 0.371338 5.74472 
80 2.205 0.778127 0.607534 0.373451 5.95367 
80 2.205 0.778065 0.607386 0.373191 5.80816 
80 2.205 0.77783 0.606977 0.372669 5.68026 
80 2.205 0.778014 0.607295 0.373019 5.77153 
80 2.206 0.77683 0.605433 0.370826 5.71078 
80 2.206 0.77613 0.604305 0.369404 5.59204 
80 2.206 0.775888 0.603981 0.369089 5.74205 
80 2.206 0.776385 0.604759 0.370067 5.76084 
80 2.206 0.776459 0.604844 0.370129 5.67384 
80 2.207 0.774717 0.602209 0.367041 5.86511 
80 2.207 0.774878 0.602459 0.367338 5.86531 
80 2.207 0.774603 0.602036 0.366847 5.87373 
80 2.207 0.775006 0.602706 0.367748 6.00606 
80 2.207 0.774494 0.601914 0.366753 6.01121 
80 2.208 0.773109 0.599783 0.364211 6.04512 
80 2.208 0.773121 0.600023 0.364707 6.68786 
80 2.208 0.7735 0.60038 0.364865 6.02363 
80 2.208 0.77312 0.600004 0.364683 6.63671 
80 2.208 0.772911 0.599679 0.364361 6.63117 
80 2.209 0.771468 0.597508 0.361877 6.79512 
80 2.209 0.771053 0.596802 0.360938 6.60254 
80 2.209 0.771649 0.597519 0.361502 6.01744 
80 2.209 0.772499 0.599011 0.363512 6.53728 
80 2.209 0.771115 0.596846 0.360861 6.45484 
80 2.21 0.770447 0.595827 0.359734 6.48306 
80 2.21 0.77028 0.595587 0.35941 6.53495 
80 2.21 0.769933 0.594955 0.358567 6.25018 
80 2.21 0.770118 0.595418 0.359346 6.76357 
80 2.21 0.77054 0.595978 0.359864 6.50604 
80 2.211 0.768985 0.593657 0.357248 6.71259 
80 2.211 0.768833 0.593416 0.356954 6.69332 
80 2.211 0.768764 0.593403 0.357071 6.96287 
80 2.211 0.769327 0.594064 0.357598 6.36663 
80 2.211 0.768213 0.592509 0.355995 6.82737 
80 2.212 0.766507 0.589908 0.352974 6.87256 
80 2.212 0.766116 0.589496 0.352558 7.41681 
80 2.212 0.768046 0.592183 0.355378 6.62148 
80 2.212 0.767287 0.591201 0.354571 7.15055 
80 2.212 0.767578 0.591497 0.354668 6.71498 
80 2.213 0.764984 0.587713 0.350554 7.26841 
80 2.213 0.765598 0.588643 0.35154 7.23906 
80 2.213 0.766133 0.589296 0.352137 6.7574 
80 2.213 0.765536 0.588472 0.351214 7.01625 
80 2.213 0.765322 0.588194 0.351091 7.16305 
80 2.214 0.76361 0.585786 0.34848 7.76423 
80 2.214 0.763804 0.585935 0.348532 7.3369 
80 2.214 0.764753 0.587367 0.350124 7.28333 
80 2.214 0.764923 0.587579 0.350355 7.14611 
80 2.214 0.764095 0.586351 0.348981 7.25333 
80 2.215 0.761957 0.583126 0.345182 7.35902 
80 2.215 0.761812 0.583117 0.345528 7.97384 
80 2.215 0.762141 0.583395 0.345545 7.32844 
80 2.215 0.762785 0.584375 0.346681 7.31966 
80 2.215 0.762112 0.583339 0.345461 7.29231 
80 2.216 0.760185 0.580665 0.342615 8.04078 
80 2.216 0.760518 0.581228 0.343373 8.20125 
80 2.216 0.759466 0.579666 0.341636 8.30949 
80 2.216 0.760736 0.581524 0.343672 8.1001 
80 2.216 0.76067 0.581373 0.343431 7.95442 
80 2.217 0.758218 0.577737 0.33948 8.20589 
80 2.217 0.759286 0.579449 0.341399 8.46634 
80 2.217 0.758693 0.578631 0.340618 8.70578 
80 2.217 0.758537 0.578253 0.340017 8.30089 
80 2.217 0.759383 0.579452 0.341191 8.05124 
80 2.218 0.756322 0.575007 0.336484 8.60989 
80 2.218 0.757165 0.576279 0.337901 8.6012 
80 2.218 0.757615 0.576761 0.338248 8.02305 
80 2.218 0.756328 0.57507 0.336515 8.76355 
80 2.218 0.75595 0.57448 0.335935 8.71431 
80 2.219 0.754533 0.572448 0.333742 9.02106 
80 2.219 0.755547 0.573952 0.3354 8.94485 
80 2.219 0.754245 0.571953 0.33311 8.84596 
80 2.219 0.755085 0.573269 0.334633 8.98614 
80 2.219 0.755361 0.573677 0.335148 8.96053 
80 2.22 0.753723 0.571181 0.332172 8.8895 
80 2.22 0.753664 0.571149 0.332232 9.04951 
80 2.22 0.753346 0.570679 0.331603 9.07724 
80 2.22 0.753146 0.570286 0.33115 8.81466 
80 2.22 0.752976 0.570084 0.331031 8.97053 
80 2.221 0.750547 0.566775 0.32763 9.95159 
80 2.221 0.751872 0.568494 0.329299 9.16941 
80 2.221 0.751194 0.567766 0.328878 10.008 
80 2.221 0.751362 0.567815 0.32861 9.42204 
80 2.221 0.75156 0.568138 0.328978 9.49613 
80 2.222 0.749646 0.565324 0.325854 9.6612 
80 2.222 0.750028 0.565965 0.326739 9.85781 
80 2.222 0.748409 0.563733 0.324306 10.4148 
80 2.222 0.750124 0.565893 0.326404 9.23566 
80 2.222 0.749882 0.565708 0.326419 9.74928 
80 2.223 0.747879 0.562802 0.323232 10.0139 
80 2.223 0.747901 0.562808 0.323169 9.93966 
80 2.223 0.747284 0.562038 0.322509 10.3768 
80 2.223 0.748029 0.563066 0.323537 10.1273 
80 2.223 0.74697 0.561476 0.321847 10.1089 
80 2.224 0.745053 0.558997 0.319423 11.2038 
80 2.224 0.745732 0.559959 0.320474 11.0567 
80 2.224 0.745983 0.560038 0.320185 10.2078 
80 2.224 0.745867 0.559864 0.32009 10.2079 
80 2.224 0.745723 0.559772 0.320008 10.5576 
80 2.225 0.744605 0.557966 0.317848 10.1511 
80 2.225 0.743869 0.55718 0.317383 11.0426 
80 2.225 0.744529 0.557904 0.317951 10.302 
80 2.225 0.744656 0.558146 0.318217 10.4524 
80 2.225 0.743539 0.556744 0.316931 11.1988 
80 2.226 0.741254 0.553693 0.313865 12.1755 
80 2.226 0.74182 0.554482 0.314817 12.0324 
80 2.226 0.741218 0.553496 0.313504 11.7655 
80 2.226 0.743179 0.555986 0.315793 10.5551 
80 2.226 0.741765 0.554184 0.31418 11.4116 
80 2.227 0.74034 0.552153 0.312112 11.6366 
80 2.227 0.740063 0.551836 0.311804 11.906 
80 2.227 0.738789 0.550245 0.310367 12.7493 
80 2.227 0.741069 0.552914 0.312719 10.7212 
80 2.227 0.739644 0.551052 0.310737 11.4347 
80 2.228 0.736786 0.547294 0.307142 12.7535 
80 2.228 0.73835 0.549338 0.309202 11.9986 
80 2.228 0.737111 0.547468 0.30702 11.879 
80 2.228 0.736821 0.547535 0.307683 13.2976 
80 2.228 0.737846 0.548571 0.308344 11.9321 
80 2.229 0.736012 0.546224 0.306135 12.9477 
80 2.229 0.734641 0.544361 0.304159 13.3927 
80 2.229 0.735771 0.545635 0.305288 12.2782 
80 2.229 0.735666 0.545644 0.305399 12.7463 
80 2.229 0.736116 0.546173 0.305873 12.3636 
80 2.23 0.732343 0.541008 0.30061 13.4374 
80 2.23 0.733201 0.542164 0.30174 13.1455 
80 2.23 0.733528 0.542565 0.302113 12.9195 
80 2.23 0.732101 0.540982 0.300855 14.3796 
80 2.23 0.733666 0.542606 0.301958 12.4531 
80 2.231 0.730254 0.538177 0.297908 14.0739 
80 2.231 0.731067 0.539376 0.29897 14.1045 
80 2.231 0.730675 0.538694 0.298268 13.7926 
80 2.231 0.730953 0.539138 0.298711 13.9032 
80 2.231 0.73125 0.539596 0.299316 13.9692 
80 2.232 0.728325 0.535426 0.294934 14.2486 
80 2.232 0.727494 0.5346 0.294508 15.3491 
80 2.232 0.728699 0.535892 0.295431 14.0221 
80 2.232 0.729039 0.536285 0.295749 13.7278 
80 2.232 0.726727 0.533679 0.293684 15.9026 
80 2.233 0.725001 0.531008 0.29065 15.422 
80 2.233 0.726605 0.533281 0.293119 15.2662 
80 2.233 0.725511 0.531846 0.291582 15.7053 
80 2.233 0.725671 0.531942 0.29165 15.3155 
80 2.233 0.725446 0.531726 0.291401 15.6327 
80 2.234 0.725225 0.530888 0.290096 14.1416 
80 2.234 0.722828 0.527825 0.287306 15.3119 
80 2.234 0.722562 0.527798 0.287559 16.3344 
80 2.234 0.723579 0.529293 0.289212 16.4073 
80 2.234 0.723005 0.528468 0.288259 16.4209 
80 2.235 0.721249 0.525822 0.285551 16.099 
80 2.235 0.719663 0.524317 0.284606 18.3351 
80 2.235 0.721246 0.52576 0.285167 15.9317 
80 2.235 0.721947 0.526669 0.286228 15.6384 
80 2.235 0.720088 0.524256 0.283775 16.406 
80 2.236 0.718576 0.522535 0.282472 17.699 
80 2.236 0.719473 0.523676 0.283623 17.2721 
80 2.236 0.718668 0.522608 0.282693 17.5274 
80 2.236 0.719269 0.523285 0.283097 16.9919 
80 2.236 0.718225 0.521767 0.28148 16.9436 
80 2.237 0.717258 0.520608 0.280462 17.5904 
80 2.237 0.716493 0.519197 0.278705 16.6908 
80 2.237 0.715599 0.518582 0.278923 18.5976 
80 2.237 0.716661 0.519707 0.279593 17.4638 
80 2.237 0.716003 0.518938 0.279016 17.9601 
80 2.238 0.712836 0.514721 0.274889 18.836 
80 2.238 0.713123 0.515428 0.275829 19.6868 
80 2.238 0.712264 0.514033 0.274453 19.1968 
80 2.238 0.713692 0.515606 0.275476 17.8713 
80 2.238 0.71349 0.515779 0.275899 19.1925 
80 2.239 0.708707 0.50955 0.270316 20.8214 
80 2.239 0.710773 0.511937 0.272251 19.2624 
80 2.239 0.71066 0.512122 0.272675 20.2471 
80 2.239 0.709378 0.509998 0.27035 19.3826 
80 2.239 0.71237 0.513741 0.27371 17.9235 
80 2.24 0.707126 0.507238 0.267831 20.6042 
80 2.24 0.706449 0.50661 0.267604 21.5407 
80 2.24 0.706609 0.50655 0.267206 20.725 
80 2.24 0.705785 0.505752 0.266706 21.7712 
80 2.24 0.708088 0.50821 0.268572 19.4881 
80 2.241 0.703676 0.502918 0.263947 22.1562 
80 2.241 0.70415 0.503648 0.264789 22.3345 
80 2.241 0.704008 0.503158 0.264131 21.506 
80 2.241 0.704837 0.504118 0.264888 20.9122 
80 2.241 0.706176 0.506072 0.266795 21.0978 
80 2.242 0.702388 0.500846 0.261743 21.4007 
80 2.242 0.702274 0.501189 0.262495 22.8355 
80 2.242 0.702989 0.501607 0.262487 21.164 
80 2.242 0.701226 0.499445 0.26067 22.0598 
80 2.242 0.699952 0.498353 0.260172 24.0369 
80 2.243 0.697602 0.495552 0.257807 25.4056 
80 2.243 0.698744 0.496454 0.25807 23.4293 
80 2.243 0.699388 0.497042 0.25831 22.5345 
80 2.243 0.697485 0.494926 0.256579 24.0837 
80 2.243 0.698628 0.496344 0.257993 23.5782 
80 2.244 0.695181 0.491876 0.253791 24.5242 
80 2.244 0.693379 0.489893 0.252373 26.0068 
80 2.244 0.696371 0.493529 0.255602 24.5167 
80 2.244 0.694249 0.490638 0.252841 24.6863 
80 2.244 0.693647 0.490304 0.252679 26.1191 
80 2.245 0.691972 0.48791 0.250323 25.8988 
80 2.245 0.689748 0.485301 0.248323 27.2207 
80 2.245 0.692424 0.488479 0.25095 25.7378 
80 2.245 0.692916 0.489252 0.251815 25.9986 
80 2.245 0.692712 0.488825 0.251171 25.5876 
80 2.246 0.689966 0.48524 0.247921 26.1793 
80 2.246 0.689166 0.484401 0.247247 26.9324 
80 2.246 0.688608 0.483754 0.246757 27.2794 
80 2.246 0.69061 0.486105 0.248876 26.1108 
80 2.246 0.687769 0.483004 0.246239 28.4321 
80 2.247 0.68554 0.479787 0.243368 27.9747 
80 2.247 0.685466 0.479189 0.242333 26.5606 
80 2.247 0.685357 0.47923 0.242435 27.1035 
80 2.247 0.685189 0.479377 0.242837 28.1771 
80 2.247 0.686836 0.481421 0.244793 27.5615 
80 2.248 0.683819 0.477665 0.241283 28.6307 
80 2.248 0.685629 0.479503 0.242517 26.8056 
80 2.248 0.68108 0.474245 0.238253 29.5356 
80 2.248 0.681921 0.47523 0.239161 29.08 
80 2.248 0.684488 0.478316 0.241652 27.8767 
80 2.249 0.678212 0.47133 0.236174 32.3226 
80 2.249 0.677855 0.470784 0.235973 32.1466 
80 2.249 0.678947 0.471498 0.23593 29.9629 
80 2.249 0.678896 0.471808 0.236519 31.0415 
80 2.249 0.680095 0.473462 0.238014 31.1118 
80 2.25 0.675358 0.467592 0.232875 32.6652 
80 2.25 0.675242 0.467109 0.232306 31.7391 
80 2.25 0.674481 0.466225 0.231519 32.1445 
80 2.25 0.674109 0.466307 0.231972 33.8044 
80 2.25 0.676083 0.468003 0.232975 31.0475 
80 2.251 0.669277 0.460617 0.22745 36.0648 
80 2.251 0.672038 0.463235 0.229174 32.9799 
80 2.251 0.670521 0.461533 0.227732 33.9342 
80 2.251 0.670744 0.461688 0.22791 33.5241 
80 2.251 0.671605 0.462683 0.228595 33.0675 
80 2.252 0.666973 0.457765 0.224994 36.6945 
80 2.252 0.667342 0.45793 0.224763 35.7662 
80 2.252 0.668177 0.458591 0.22526 34.4739 
80 2.252 0.667153 0.457464 0.224453 35.1562 
80 2.252 0.666059 0.456884 0.224267 37.6542 
80 2.253 0.6624 0.451919 0.219929 37.3403 
80 2.253 0.66 0.449297 0.217891 38.9095 
80 2.253 0.66521 0.454818 0.221909 34.9777 
80 2.253 0.661979 0.451582 0.219807 37.9671 
80 2.253 0.661648 0.451003 0.219109 37.5676 
80 2.254 0.661173 0.450116 0.218201 36.8167 
80 2.254 0.660798 0.449509 0.217485 36.4996 
80 2.254 0.659012 0.447789 0.21646 38.309 
80 2.254 0.658728 0.447542 0.216294 38.6717 
80 2.254 0.657462 0.446361 0.215426 40.0503 
80 2.255 0.65228 0.440738 0.211499 43.335 
80 2.255 0.65589 0.443635 0.212734 38.1521 
80 2.255 0.653459 0.44115 0.210988 40.1366 
80 2.255 0.655838 0.443583 0.212927 38.1995 
80 2.255 0.653957 0.441901 0.21168 40.4169 
80 2.256 0.652049 0.440149 0.210612 42.5014 
80 2.256 0.652012 0.439468 0.209856 40.7073 
80 2.256 0.651842 0.439613 0.210093 41.7432 
80 2.256 0.651939 0.439231 0.209323 40.3012 
80 2.256 0.651222 0.438375 0.208706 40.5256 
80 2.257 0.647813 0.434923 0.206191 43.2738 
80 2.257 0.647252 0.434323 0.205977 43.633 
80 2.257 0.647747 0.434572 0.20586 42.5232 
80 2.257 0.649224 0.436307 0.206952 42.0128 
80 2.257 0.650344 0.437632 0.208411 41.6395 
80 2.258 0.641692 0.427831 0.200858 45.5256 
80 2.258 0.641034 0.426968 0.200014 45.4729 
80 2.258 0.641161 0.42736 0.200543 46.1218 
80 2.258 0.640987 0.426896 0.199787 45.4389 
80 2.258 0.642796 0.42929 0.201924 45.6418 
80 2.259 0.636053 0.421849 0.196287 48.974 
80 2.259 0.637361 0.4227 0.196597 46.6653 
80 2.259 0.637165 0.422052 0.195999 45.5333 
80 2.259 0.638891 0.424797 0.198455 47.0733 
80 2.259 0.636633 0.422791 0.197269 49.5491 
80 2.26 0.633367 0.418465 0.193585 49.0208 
80 2.26 0.632684 0.417478 0.192841 48.6788 
80 2.26 0.632246 0.417384 0.192735 49.9818 
80 2.26 0.633113 0.418781 0.19418 50.8299 
80 2.26 0.633441 0.417943 0.192852 47.2796 
80 2.261 0.625434 0.410086 0.187744 53.551 
80 2.261 0.628456 0.412897 0.189316 50.7823 
80 2.261 0.626873 0.411522 0.188462 52.5167 
80 2.261 0.628008 0.412296 0.188917 50.6727 
80 2.261 0.627085 0.411914 0.18896 52.8726 
80 2.262 0.622121 0.406238 0.184745 54.3326 
80 2.262 0.621645 0.4055 0.184161 53.9177 
80 2.262 0.622168 0.406417 0.184978 54.6727 
80 2.262 0.621558 0.405361 0.184147 53.8328 
80 2.262 0.618982 0.402583 0.181956 55.0174 
80 2.263 0.617315 0.401158 0.181056 56.7906 
80 2.263 0.619919 0.403414 0.182146 54.0599 
80 2.263 0.61694 0.400512 0.180483 56.2698 
80 2.263 0.619884 0.403221 0.181978 53.6351 
80 2.263 0.61799 0.401611 0.181195 55.7125 
80 2.264 0.613472 0.396991 0.178156 58.3535 
80 2.264 0.611082 0.394215 0.17591 58.7811 
80 2.264 0.61111 0.394272 0.176078 58.845 
80 2.264 0.611747 0.395148 0.176835 59.1214 
80 2.264 0.608969 0.392786 0.175474 62.0301 
80 2.265 0.607425 0.390333 0.173048 60.376 
80 2.265 0.608101 0.391228 0.173854 60.5835 
80 2.265 0.608102 0.390666 0.173206 58.9942 
80 2.265 0.60459 0.387751 0.171919 62.7894 
80 2.265 0.603613 0.386472 0.170971 62.5115 
80 2.266 0.603939 0.386501 0.1704 61.4524 
80 2.266 0.60382 0.385937 0.169588 60.2686 
80 2.266 0.598554 0.381027 0.166683 64.2821 
80 2.266 0.603279 0.385257 0.169023 60.1921 
80 2.266 0.599081 0.382219 0.168144 65.8666 
80 2.267 0.595786 0.377825 0.164445 64.5505 
80 2.267 0.596557 0.37867 0.164963 64.3392 
80 2.267 0.599533 0.381505 0.166726 62.2945 
80 2.267 0.596694 0.379176 0.165495 65.3052 
80 2.267 0.594876 0.376504 0.163178 63.8774 
80 2.268 0.59103 0.37319 0.16131 67.37 
80 2.268 0.591919 0.373353 0.161054 64.8591 
80 2.268 0.590492 0.37218 0.160307 66.3141 
80 2.268 0.592203 0.373521 0.161052 64.3864 
80 2.268 0.595785 0.377165 0.163532 62.66 
80 2.269 0.586049 0.367233 0.156953 67.0742 
80 2.269 0.583176 0.36417 0.154602 67.9069 
80 2.269 0.585875 0.367532 0.157574 68.4908 
80 2.269 0.583595 0.365564 0.156106 70.4597 
80 2.269 0.583088 0.364694 0.155642 69.6784 
80 2.27 0.580681 0.362037 0.153398 70.0531 
80 2.27 0.576009 0.357886 0.151199 73.5859 
80 2.27 0.581069 0.362827 0.154134 71.0079 
80 2.27 0.578621 0.359896 0.152312 70.7492 
80 2.27 0.577143 0.358572 0.151347 71.8333 
80 2.271 0.573026 0.35499 0.149441 75.0512 
80 2.271 0.571389 0.352459 0.147195 73.1981 
80 2.271 0.573961 0.354804 0.148486 71.5024 
80 2.271 0.570579 0.351605 0.146575 73.3976 
80 2.271 0.57429 0.355918 0.149699 73.5798 
80 2.272 0.569913 0.351137 0.146335 74.1853 
80 2.272 0.568765 0.350183 0.146087 75.1824 
80 2.272 0.567589 0.34862 0.144549 74.5431 
80 2.272 0.564959 0.346742 0.143973 77.6417 
80 2.272 0.566299 0.347795 0.144567 76.3388 
80 2.273 0.559938 0.341226 0.140087 77.9803 
80 2.273 0.559861 0.341345 0.140453 78.5599 
80 2.273 0.559105 0.340821 0.140073 79.4651 
80 2.273 0.560731 0.341963 0.140575 77.5528 
80 2.273 0.56022 0.340825 0.139387 75.9637 
80 2.274 0.554201 0.335441 0.136226 79.6548 
80 2.274 0.552947 0.333603 0.134813 78.3897 
80 2.274 0.553859 0.335065 0.13597 79.6634 
80 2.274 0.557209 0.338709 0.138342 79.442 
80 2.274 0.554595 0.33545 0.136118 78.4486 
80 2.275 0.544082 0.325896 0.130644 84.0315 
80 2.275 0.548024 0.32937 0.132375 81.6914 
80 2.275 0.548419 0.330031 0.133023 82.3326 
80 2.275 0.547811 0.329255 0.132337 82.0254 
80 2.275 0.551488 0.332606 0.134549 80.0821 
80 2.276 0.541763 0.32346 0.128985 84.2238 
80 2.276 0.543118 0.324159 0.128886 82.0602 
80 2.276 0.543205 0.324127 0.12874 81.7023 
80 2.276 0.543329 0.324719 0.129537 82.9865 
80 2.276 0.543744 0.325463 0.130112 83.8128 
80 2.277 0.536175 0.317299 0.124957 83.8037 
80 2.277 0.53611 0.31802 0.125547 86.0238 
80 2.277 0.533627 0.315473 0.123916 86.3303 
80 2.277 0.539087 0.320676 0.127024 84.4954 
80 2.277 0.534728 0.316053 0.124086 84.6546 
80 2.278 0.528643 0.310373 0.120799 86.8393 
80 2.278 0.52853 0.311018 0.121591 88.9861 
80 2.278 0.529052 0.310703 0.120749 86.5519 
80 2.278 0.527789 0.310288 0.121376 89.1342 
80 2.278 0.529653 0.312012 0.122066 88.4413 
80 2.279 0.522654 0.304834 0.11754 88.9282 
80 2.279 0.522583 0.304442 0.117082 88.0355 
80 2.279 0.520468 0.303822 0.117451 92.4888 
80 2.279 0.521735 0.30364 0.116719 88.2696 
80 2.279 0.525236 0.307464 0.119191 88.7158 
80 2.28 0.512963 0.295897 0.112497 91.9734 
80 2.28 0.514805 0.297511 0.113171 91.1899 
80 2.28 0.512601 0.29611 0.112925 93.615 
80 2.28 0.516245 0.298579 0.113709 90.0209 
80 2.28 0.517975 0.300523 0.115007 90.4568 
80 2.281 0.509928 0.292579 0.110207 91.3348 
80 2.281 0.510841 0.29375 0.110764 92.0045 
80 2.281 0.508055 0.290912 0.108867 92.0088 
80 2.281 0.509901 0.29285 0.110427 92.1727 
80 2.281 0.508318 0.291147 0.109242 91.9186 
80 2.282 0.499962 0.284412 0.106005 96.6185 
80 2.282 0.506507 0.289817 0.108538 93.2995 
80 2.282 0.496871 0.281526 0.104395 97.1627 
80 2.282 0.502576 0.285885 0.106279 93.3968 
80 2.282 0.500103 0.284253 0.106108 95.7746 
80 2.283 0.496409 0.280238 0.103066 94.8002 
80 2.283 0.49258 0.277423 0.101907 97.5233 
80 2.283 0.493728 0.277784 0.101742 95.361 
80 2.283 0.493331 0.277974 0.101997 96.9912 
80 2.283 0.499774 0.282886 0.104679 92.8223 
80 2.284 0.490334 0.275154 0.100633 97.3083 
80 2.284 0.488454 0.27277 0.0989182 95.7841 
80 2.284 0.487726 0.272565 0.0992596 97.2002 
80 2.284 0.490534 0.27463 0.0998138 95.2903 
80 2.284 0.49145 0.275217 0.100104 94.4162 
80 2.285 0.483196 0.26821 0.0965933 97.2778 
80 2.285 0.480694 0.266213 0.0953752 98.4396 
80 2.285 0.484126 0.268721 0.0965242 96.1921 
80 2.285 0.482688 0.268259 0.0967191 98.7909 
80 2.285 0.483662 0.268777 0.09683 97.6071 
80 2.286 0.478957 0.264004 0.0938766 96.8786 
80 2.286 0.472936 0.258864 0.0914189 98.5353 
80 2.286 0.47901 0.264432 0.0942139 97.9342 
80 2.286 0.472686 0.259022 0.0916539 99.6393 
80 2.286 0.471104 0.257979 0.0910533 100.9 
80 2.287 0.469106 0.256048 0.0902369 100.709 
80 2.287 0.468602 0.255455 0.0894995 100.374 
80 2.287 0.468664 0.255333 0.0894665 99.8668 
80 2.287 0.468689 0.25576 0.089773 100.997 
80 2.287 0.465287 0.253616 0.089294 103.887 
80 2.288 0.45909 0.247191 0.08529 101.894 
80 2.288 0.4614 0.249143 0.0862551 101.407 
80 2.288 0.461657 0.249524 0.0864028 101.809 
80 2.288 0.459856 0.247352 0.0851579 100.374 
80 2.288 0.458661 0.24736 0.0856313 103.468 
80 2.289 0.454644 0.24302 0.0826421 101.545 
80 2.289 0.452403 0.241296 0.0821983 102.412 
80 2.289 0.45537 0.243432 0.0830297 100.851 
80 2.289 0.457113 0.245232 0.0841289 101.436 
80 2.289 0.455899 0.243686 0.0831141 100.214 
80 2.29 0.443994 0.233594 0.0779923 101.906 
80 2.29 0.447739 0.237172 0.0798531 102.575 
80 2.29 0.448102 0.237286 0.0798823 101.984 
80 2.29 0.448214 0.237537 0.0801353 102.405 
80 2.29 0.44592 0.23557 0.079114 102.64 
80 2.291 0.439945 0.230365 0.0765432 102.841 
80 2.291 0.438567 0.229793 0.0763676 104.623 
80 2.291 0.440643 0.231064 0.0766073 103.075 
80 2.291 0.441129 0.230866 0.0764762 101.323 
80 2.291 0.439944 0.230336 0.0765114 102.761 
80 2.292 0.431629 0.223546 0.0730186 103.992 
80 2.292 0.438134 0.228256 0.0750443 101.346 
80 2.292 0.429219 0.221482 0.0719341 104.024 
80 2.292 0.436421 0.227084 0.0745506 102.258 
80 2.292 0.430525 0.221979 0.0720222 102.276 
80 2.293 0.427816 0.220398 0.0715597 104.307 
80 2.293 0.425011 0.217374 0.0697199 102.543 
80 2.293 0.427974 0.219856 0.0708292 102.417 
80 2.293 0.429432 0.22097 0.071454 102.038 
80 2.293 0.426238 0.218643 0.0703616 103.172 
80 2.294 0.421802 0.215215 0.0689225 104.055 
80 2.294 0.420795 0.213626 0.0677118 101.991 
80 2.294 0.418801 0.211775 0.0666491 101.496 
80 2.294 0.419939 0.214073 0.068611 105.245 
80 2.294 0.421007 0.214513 0.0684727 103.967 
80 2.295 0.41209 0.207107 0.0647707 103.988 
80 2.295 0.419027 0.212449 0.0672925 102.807 
80 2.295 0.415903 0.20996 0.0660847 103.139 
80 2.295 0.417424 0.210561 0.0662474 101.278 
80 2.295 0.412414 0.206958 0.0645962 102.826 
80 2.296 0.408041 0.203559 0.0630865 103.307 
80 2.296 0.409218 0.20422 0.0632368 102.469 
80 2.296 0.408385 0.203617 0.062947 102.687 
80 2.296 0.407785 0.203761 0.0633998 104.453 
80 2.296 0.408809 0.204216 0.0634566 103.389 
80 2.297 0.402914 0.199222 0.0608896 102.763 
80 2.297 0.399129 0.196491 0.0597535 103.612 
80 2.297 0.405957 0.201913 0.0622418 103.402 
80 2.297 0.403141 0.19898 0.0605984 101.581 
80 2.297 0.395755 0.194234 0.0590089 104.798 
80 2.298 0.396426 0.194306 0.0589128 103.47 
80 2.298 0.396593 0.193608 0.0582245 101.158 
80 2.298 0.395288 0.192468 0.0576356 100.859 
80 2.298 0.396282 0.194189 0.0586899 103.461 
80 2.298 0.393336 0.191385 0.0573123 102.13 
80 2.299 0.386957 0.186842 0.0556369 103.298 
80 2.299 0.386408 0.186389 0.0551338 103.217 
80 2.299 0.387906 0.186712 0.0548354 100.887 
80 2.299 0.387182 0.186946 0.0554168 103.1 
80 2.299 0.392461 0.190429 0.056659 101.341 
80 2.3 0.380708 0.181688 0.0529774 102.259 
80 2.3 0.379257 0.180758 0.0526954 102.74 
80 2.3 0.381399 0.182332 0.0531677 102.587 
80 2.3 0.375914 0.179265 0.0525583 105.61 
80 2.3 0.379876 0.18116 0.0526776 102.553 
80 2.301 0.376804 0.178571 0.0515121 101.77 
80 2.301 0.382055 0.182643 0.0532427 102.012 
80 2.301 0.376464 0.178243 0.0513553 101.57 
80 2.301 0.375591 0.178095 0.0517423 102.985 
80 2.301 0.376555 0.178003 0.0512063 100.712 
80 2.302 0.369051 0.172784 0.049106 101.715 
80 2.302 0.370054 0.173285 0.0492336 101.045 
80 2.302 0.372401 0.174547 0.0493768 99.7103 
80 2.302 0.37081 0.173932 0.0495266 101.288 
80 2.302 0.3664 0.17083 0.0482731 101.702 
80 2.303 0.369397 0.172429 0.048664 99.974 
80 2.303 0.363098 0.168503 0.0473151 101.884 
80 2.303 0.365119 0.169559 0.0476394 100.731 
80 2.303 0.360982 0.166787 0.046428 101.376 
80 2.303 0.36591 0.169857 0.0475615 99.9504 
80 2.304 0.357964 0.163942 0.0449717 99.4567 
80 2.304 0.358411 0.164239 0.0452301 99.3903 
80 2.304 0.359473 0.165212 0.0457256 99.9752 
80 2.304 0.360761 0.166207 0.0461986 100.163 
80 2.304 0.356914 0.163418 0.0450791 100.085 
80 2.305 0.353519 0.159976 0.043242 97.1808 
80 2.305 0.353371 0.160606 0.0437865 99.2199 
80 2.305 0.351096 0.158882 0.042981 98.8855 
80 2.305 0.353301 0.160409 0.04361 98.8101 
80 2.305 0.354965 0.161485 0.0440869 98.5265 
80 2.306 0.344369 0.153829 0.0408962 97.8011 
80 2.306 0.348638 0.156663 0.0419402 97.456 
80 2.306 0.346481 0.155293 0.0413505 97.8143 
80 2.306 0.34414 0.153361 0.0407121 96.9394 
80 2.306 0.346583 0.155778 0.0418089 98.9662 
